latitude,longitude,pollutant_min,pollutant_max,pollutant_avg
28.5447608,77.3231257,27.0,140.0,48.0
28.6245479,77.3577104,84.0,484.0,335.0
28.6245479,77.3577104,8.0,52.0,33.0
28.5898,77.3101,1.0,87.0,18.0
28.56923,77.393848,9.0,21.0,14.0
25.425602,81.917152,57.0,249.0,108.0
25.32393,82.99687,2.0,2.0,2.0
25.32393,82.99687,1.0,16.0,6.0
27.571409,77.655757,29.0,218.0,94.0
30.269444,78.044167,1.0,6.0,3.0
25.4547,78.6039,13.0,69.0,29.0
26.509954,80.249612,72.0,169.0,126.0
26.509954,80.249612,5.0,5.0,5.0
26.4703136,80.3229863,33.0,69.0,62.0
28.2348927,77.8683002,1.0,1.0,1.0
25.44919916,81.82735986,44.0,114.0,79.0
25.3505986,82.9083074,88.0,98.0,94.0
25.301778,82.996789,58.0,105.0,82.0
25.301778,82.996789,2.0,22.0,8.0
26.90723,80.98579,8.0,33.0,22.0
22.7605581,88.3617589,11.0,54.0,28.0
22.7605581,88.3617589,7.0,52.0,34.0
23.567923,87.306843,46.0,98.0,68.0
23.508764,87.35444,40.0,129.0,84.0
23.508764,87.35444,10.0,14.0,13.0
23.549395,87.300496,8.0,70.0,51.0
22.06047,88.109737,8.0,8.0,8.0
22.629801,88.352017,106.0,187.0,149.0
22.629801,88.352017,21.0,68.0,34.0
22.554954,88.292568,50.0,141.0,91.0
22.554954,88.292568,30.0,64.0,43.0
22.6025571,88.3105664,22.0,79.0,36.0
22.5687319,88.2797276,4.0,14.0,9.0
22.5367507,88.3638022,67.0,356.0,180.0
22.58157048,88.41002457,83.0,157.0,120.0
22.58157048,88.41002457,6.0,6.0,6.0
22.58157048,88.41002457,3.0,14.0,11.0
22.55664,88.342674,39.0,83.0,63.0
22.49929,88.36917,34.0,92.0,41.0
22.627847,88.380669,88.0,153.0,123.0
22.627847,88.380669,12.0,13.0,12.0
22.51106,88.35142,53.0,118.0,80.0
22.51106,88.35142,23.0,118.0,63.0
22.5448082,88.3403691,86.0,263.0,148.0
26.6879226,88.4152495,14.0,31.0,16.0
